Value,Feature
0.09517848235651856,definition
0.09487859275967636,manifestation
0.09454336576957242,ven
0.09437791214756215,lump
0.09406676655532006,hom
0.09396339446318815,delivers
0.09365291062236514,shirt
0.09354784006257566,inevitably
0.09349030188862072,damaged
0.09328592550955025,clever
0.09309151803038518,guides
0.09303110275227747,cured
0.09291158937641622,sending
0.09290280431913214,example
0.09284314111822949,noted
0.09245777144735062,tablet
0.09231814761308638,satisfy
0.09215272628442933,rry
0.09181810989205415,urging
0.09164910161837234,gas
0.09150041179041234,directing
0.09136834751066035,tle
0.09116874333628094,deployed
0.09112337837734064,lords
0.09089598536291542,val
0.09088269421342801,remains
0.09062000361146227,modifying
0.08989208604099386,bu
0.0898579423236596,hea
0.08961770716637796,contains
0.08957211761812636,antibodies
0.08944770921664935,gathers
0.08924204665962038,/
0.08912533210073935,radio
0.08876369518017514,bargain
0.0882910494808759,mounted
0.08815154607537115,employs
0.08799509127943539,groundbreaking
0.08787353873085965,promising
0.08773820332848571,ally
0.08739972421939808,closest
0.08724981180055473,symptoms
0.08702584810664567,debts
0.08696705329142324,desperately
0.08673738727388565,relocation
0.08658100019899914,include
0.08655961925556321,impress
0.08648402240950935,lm
0.08631226542157444,ha
0.08611908150816668,ff
0.08579759072113884,mal
0.08543927185977068,procedures
0.08543905003671858,sex
0.08518535868986624,hair
0.08502088405010377,reference
0.08500220054399968,kitchen
0.08496527659202709,clinics
0.08494265617272793,ures
0.08461823336558194,nob
0.08461083656588331,quarterback
0.08415658855191593,quick
0.08410790891248351,ries
0.08399234655890453,pioneer
0.08390922587568189,dumb
0.0838945591575285,rim
0.08384501804579259,zone
0.08381634672593442,goods
0.08365536438574432,lawyers
0.08353813654986801,site
0.08324120426995299,editorial
0.08322838243011353,nel
0.08318658494051345,recommend
0.08315094996739184,elite
0.08311083539745313,sent
0.08306129634236993,vowed
0.08288342363132378,asse
0.08285368242812048,terrible
0.0824316286879896,questions
0.08241807152928779,fashionable
0.08217845388725574,third
0.08191917643002511,lever
0.08183504672012007,entrepreneur
0.08175850755567877,ambassador
0.08174965014384117,atomic
0.08167669551237122,regimes
0.08165827283985169,sorts
0.08122804092283194,delay
0.08104226689069309,gentlemen
0.08058307193028935,ord
0.0805258068938354,bil
0.08032496512394449,comfortably
0.0799842929004963,tec
0.07992552708544468,apologized
0.0799080981323606,shoulder
0.07972695344939998,saved
0.07971854375711955,hopeless
0.0795553502565759,demon
0.07948722696035276,sidewalks
0.07945023013641347,worth
0.0787106880022963,slipping
0.07870039861599779,merit
0.07838556700052252,operational
0.07832200583018767,uit
0.07832180028796085,investigating
0.07820827754235447,permit
0.07820473595141894,scribe
0.07812628322326676,inland
0.07805281527058983,notified
0.07798645978073616,insistence
0.07793502757369919,operate
0.07764563521764066,fourth
0.07739799652123751,post
0.0772787368005673,telegram
0.07720704612605571,dragging
0.07705543321161726,choke
0.07703217487232954,encies
0.07700343643949975,defiance
0.07698754154788796,records
0.07694330656563861,environments
0.07686688520757243,keeping
0.07636338240594973,tar
0.07620316956160503,bless
0.07613262728789794,regular
0.07592473842915942,heard
0.07583435142734893,observed
0.07564829262292658,tested
0.07553396864943487,gives
0.07526744846229153,painfully
0.07506344291144729,ion
0.07505456412968685,continues
0.07502990667187937,ball
0.07493699285305219,advancing
0.07482027474623194,ncy
0.07475859142370063,anti
0.07461069286960331,threaten
0.07455092219632672,vanished
0.07446661374016711,culminated
0.07415836468538156,poison
0.0741031794891097,saints
0.0740232629915543,inspectors
0.07401272909581068,covering
0.07391115734787462,vent
0.0738951169194357,struggled
0.0736543877436645,desired
0.07356174332090405,spun
0.07349644145398705,parish
0.07346753082392064,gulf
0.07341393275821792,declared
0.07337157438193442,delaying
0.07324293513278346,scored
0.07320181309521193,importance
0.07316125296985958,framed
0.07311121907347484,ballistic
0.07309084883996204,k
0.0730727468215556,wart
0.07292827643727319,biological
0.07287728612661101,rts
0.07281225751968598,delta
0.07267329861762237,strikes
0.07256870640518807,unto
0.07234739690551809,fu
0.0723252854200438,ization
0.07217057420826795,associates
0.07206824439177846,huge
0.0720319305276993,reporter
0.07197689531201157,successfully
0.07197622533026682,jailed
0.07193320509945272,appreciation
0.07190066014189961,ntal
0.07179376543023802,fantastic
0.07178792651924704,truth
0.07169419280623282,gdp
0.07164580017513411,circulated
0.07151929084182519,et
0.0714994396606399,redesigned
0.0714320602613393,degree
0.07137093763169865,despite
0.0713070514744804,absorb
0.07126203820096574,passage
0.07113566765188097,super
0.07113138792369328,constructed
0.07106596608122732,tending
0.0709361250815212,sar
0.07090156203625901,counseling
0.07076769870268403,shut
0.07072888897428149,oriented
0.07066348930656727,mac
0.07064143932779496,changing
0.07060412761563817,boy
0.07059479941947423,range
0.07047268639327763,obviously
0.07041422445692899,otherwise
0.07037128950797333,owns
0.07020900417813455,crippled
0.07020006502356468,murdered
0.07006526262882751,scary
0.07001744555596291,sympathetic
0.069994947727173,main
0.0699901518518423,doubted
0.06990315012357633,concept
0.06984758343126345,miss
0.06981335953369787,liquid
0.06975239306567967,manager
0.0695849191277816,nat
0.06954627507533997,beliefs
0.06951383312633144,wrestle
0.06936766872630618,grandson
0.06936746981841133,port
0.06931108165608144,reject
0.06922933844705675,gray
0.06915674166866828,arding
0.06909731947620731,wine
0.0690816195745402,word
0.06906582580375584,volume
0.06897064633928252,cta
0.0689665196190484,happened
0.06872632125585826,belongs
0.06869683428633597,plum
0.06862098475185603,burn
0.06860765011840761,curated
0.06859746515850555,roughly
0.06859413789957398,relentless
0.06853596151227748,ev
0.06853535866697477,import
0.06851468157238146,dollars
0.06850558503816066,cash
0.06838274690840751,meiji
0.06836948954061334,potentially
0.06834723084613493,exists
0.06833825368184951,solitary
0.06822892791719545,selling
0.06811460353876198,coastal
0.06809951422114822,predecessors
0.06804623680179374,ordinary
0.06799414617505625,immigration
0.0679800573808893,stick
0.06797197923979913,useful
0.06794147675562703,secured
0.06767259285080274,host
0.06759476416023152,sp
0.06750266121584732,drugs
0.06742988992598041,u
0.06740360629025591,se
0.06736842297882598,neutral
0.06733018574580074,await
0.06732585002550864,coach
0.06731156001851292,grows
0.06731052803521045,uttered
0.06717015056419828,certainly
0.06707763990824975,bug
0.06703437001718314,hear
0.06702658955828036,pr
0.06699102270637906,investing
0.0667965129732297,mun
0.06665893657578756,ivo
0.06662296266734828,wrought
0.06660347398260313,pate
0.06655480805200237,enamel
0.06651636694625168,mortgage
0.06626762339249254,scenes
0.06624783266861316,gloves
0.06623968008554919,finally
0.06623235248102943,ily
0.06582277050019024,beds
0.06563982310620432,sale
0.0655738567264603,sovereign
0.06548427028852083,disturbing
0.06548427028852083,statistics
0.0654240210928963,nominee
0.06537220821849245,sports
0.06523472119222753,waiting
0.06521718659119029,encourage
0.06518812327852654,however
0.06517900782674436,idea
0.06516575786563032,conferences
0.06505295268722223,biggest
0.06497979635374376,narrative
0.06495949753767472,bbled
0.06492757528552938,eat
0.06487780167049423,epic
0.06482339949459828,rit
0.0647813608350444,drivers
0.06476451569913476,divide
0.06475112000105208,feelings
0.06474414848829109,generators
0.06468377352333807,intimidated
0.06465197959404163,diseases
0.06461281307884453,facilities
0.06459626880597194,tubes
0.06459626880597194,aluminum
0.06455759895494739,misleading
0.0645234078471409,until
0.06444790579062092,tors
0.06442554733704826,boston
0.06434477079346675,restored
0.06424867454752942,depart
0.0640136246450685,triangle
0.06372713490194937,hug
0.0635767371704927,unsuitable
0.06355308938721078,accounts
0.06352223355829924,ating
0.06351699626913515,busy
0.06347023657936221,immediate
0.06344649358776663,mature
0.06343057703115698,awards
0.06342081910541408,celebrated
0.06340555807366932,arrival
0.06333417811603695,severe
0.06332055865630475,send
0.06328148476608095,adopt
0.06327562251688995,heat
0.06323983740885539,oh
0.06323067904609075,publish
0.06323067904609075,permission
0.06319756478719075,treaties
0.06287981603495803,ment
0.06286049849447989,rebuilt
0.06283230207284549,starting
0.06262564248460789,por
0.062483040379681956,demonstration
0.06247890722259447,cell
0.06247741974568929,manned
0.06247511124421594,capabilities
0.062382965434603956,jah
0.062382965434603956,mu
0.062328640587742824,shows
0.06222415684662222,bearing
0.06220985828669551,suffered
0.06220727422230575,integrate
0.06211768964762493,mo
0.062096734483392174,energies
0.06209354674839858,triumph
0.06206541604545112,allows
0.06204575588890772,sum
0.062029681714796,lated
0.06192721242397156,drawn
0.061891933143484776,parochial
0.06175523637296739,grandchildren
0.06156891262293411,administered
0.06156236574288281,agreement
0.061555678019734425,exact
0.06140439004925057,pling
0.06140439004925057,ip
0.061397210173572345,specifications
0.0612259884191087,associated
0.06117512686397446,interface
0.061137096291413236,prepare
0.0609981035870267,throne
0.06097330619167102,carnage
0.06096653320676187,having
0.06094525180057527,ple
0.06090460113141316,hymn
0.06087387285958069,engagement
0.06086933017952719,including
0.06086389165951171,treasures
0.060836644417199826,filters
0.06076541539422421,archbishop
0.06076541539422421,station
0.06071087259538129,directly
0.06067664182465755,submission
0.060659298315014515,affected
0.06064263621114486,ation
0.060628108748464284,teams
0.06062088524899478,conflicts
0.06062074563117768,said
0.060578727319184324,agree
0.06050993646523474,month
0.06050319031726395,isolation
0.0603539783043878,imposing
0.06034723423867203,ates
0.060330303007428775,writing
0.06025927337548903,grandparents
0.06016195121050886,piece
0.05991207496081119,quad
0.05986400207026797,specific
0.05984142466571188,nut
0.059777987501596894,relate
0.059711474083370956,dropped
0.05965764269502177,resolutions
0.05965281431082259,ening
0.05960981336239711,firmed
0.05955094376114296,interviewed
0.05950815765128002,alternatives
0.05948042061926161,secret
0.0594798113668677,angry
0.059349099422107116,nu
0.05925517994734603,owed
0.05924823389400721,reminder
0.05924014143336956,involve
0.05920312577528797,final
0.059186116388709756,reaches
0.05900868577049759,heck
0.05893619380203495,significance
0.05891413787969335,contracts
0.05887546046051942,pers
0.05880941990697285,ify
0.058740041022834553,involvement
0.05873888494936824,legally
0.05855548199578609,sees
0.05851374953724334,barely
0.05844493205079461,probably
0.05836541838867152,upward
0.05836158715509684,strip
0.05836084223748261,coverage
0.05831232129715869,merits
0.05823767206291308,der
0.05806209650489412,spent
0.0580536816177323,3
0.058023844023793826,spanned
0.05798499933377271,valor
0.0579491253189387,enrichment
0.05788364797953928,soul
0.057835262689529564,innate
0.057775101165828915,promises
0.05776361850630485,talented
0.057737918389480065,implemented
0.05770846489517391,launching
0.057689393859070126,targeting
0.05767547877142684,source
0.057657325087837774,floor
0.05765010918380982,civilian
0.05760858145057081,wonderful
0.05755767467380543,traditionally
0.05749101520302278,celebrating
0.05742131831442014,powers
0.05740100145455714,services
0.057373724810104776,negro
0.057260199291196724,agricultural
0.057229084351799436,advancement
0.05721967082731047,lion
0.057197914017580294,earn
0.05719643241154041,comprehensive
0.057171145039018524,confined
0.0571463566454228,standard
0.05697597328542255,concerned
0.05695118119910575,access
0.05686615499274361,rack
0.056863210301075634,sentence
0.05681348273343327,primitive
0.05678754783423731,observer
0.05671565561712755,ons
0.05670167303085552,reach
0.05666463932853786,ballots
0.05664444189117105,gi
0.056614988065488425,supportive
0.05654160759089767,testament
0.05650266659398222,desert
0.05649943652480494,towards
0.056490917493120914,ranks
0.056428934997793945,puts
0.05642351098973822,length
0.056417930255431445,announcement
0.05641671272536769,footing
0.05641060805002911,protects
0.056365931796423574,schools
0.0562507647204156,accordingly
0.05623332656017188,units
0.056225642053665224,transmitting
0.05615357040337607,likewise
0.05607962046734001,mes
0.05600708690378076,current
0.055876398140440986,daily
0.055846699700867634,sexual
0.05584473061352359,cradle
0.055813275014920505,largely
0.0557536036061187,wants
0.055726497466662764,closing
0.05567505721639792,forum
0.05563316746618664,congresses
0.05559533425970509,exhaustion
0.055508228615095086,days
0.0554832808839745,regulation
0.05543158158270478,healthcare
0.055408698263184286,gate
0.055383251934052795,hidden
0.0553744792395071,pha
0.0553744792395071,si
0.05533824683792613,asked
0.05533343795126395,broad
0.05531595890766789,homosexual
0.05527205168068014,win
0.05526521138331475,marine
0.05516309686066993,demo
0.05515331868553405,supplement
0.05512200576640114,spared
0.05507740848408949,ings
0.05507687115028489,treaty
0.05496234904514909,developing
0.05492526021925931,captive
0.054873233496589874,crazy
0.05485881079655202,quickly
0.05482210714139704,laid
0.0547533366087335,breaking
0.05465851427029152,addressed
0.0546217796542848,grant
0.05460874661737002,offered
0.05457412279881857,impoverished
0.05456930885066863,amongst
0.054563278223651125,followers
0.05451713812629961,loyalty
0.054452466724294754,luck
0.05443832363800273,again
0.05442858427611165,beneath
0.05435415704690643,requirements
0.05434103206360889,aliens
0.054309643776818475,plants
0.054269331723694116,commander
0.054267380978484964,nationalist
0.05419230865223907,mentions
0.05414666159023411,storms
0.05412004969684256,simultaneously
0.054117115035144436,distressed
0.05407734933106585,lady
0.05407220871705827,relates
0.05407005555659387,status
0.05398160425093328,wherever
0.053968743880462335,handled
0.053960729668502606,web
0.053944155417501694,exhausted
0.05392842842525497,proportions
0.05390611904087352,flooding
0.05387856800944531,guidance
0.05382736487094894,consolidate
0.053710348927057706,seated
0.053646641632081764,fund
0.05363915500192027,remind
0.05353504053004616,designed
0.0535051142956229,journalism
0.053495575347931534,attended
0.053491865186981014,tasked
0.05348021841013597,health
0.05345915980476515,palm
0.05338411961455586,tine
0.053306644982292296,lou
0.05328164811509936,influence
0.053216777344920564,uta
0.0532120020348088,renewed
0.053211858495169476,operated
0.05313874756787743,bars
0.053134213376947,jokes
0.053119279377629516,cent
0.05306241020619027,courtroom
0.05305781899381682,osed
0.05298933023936442,coast
0.05297263261374219,spells
0.05295183975782421,cared
0.052914348794560945,sponsored
0.05291194702581703,bet
0.05290463198650348,basic
0.05288128573109563,dispatch
0.052875667112194685,salute
0.052830320536787614,illinois
0.05282596003594081,suitable
0.052776204210198394,attacks
0.05276961120895928,team
0.052756188673391526,lo
0.05274671466610394,proposed
0.0527253789232555,wonders
0.05271762286376341,document
0.052717065531254895,believe
0.05266977129050404,oppose
0.05262377008847546,classic
0.052609629937084734,practicing
0.052542232810724086,transgender
0.05252551241411313,dying
0.05240831464163109,although
0.05235419835500721,expressions
0.05234375057123843,ways
0.05227921061452305,dates
0.052165769745667404,teenagers
0.052147309434537124,aroused
0.05208028414539459,dominate
0.05201298300806269,ddin
0.05201298300806269,sho
0.0520126571476339,loan
0.051990215429803095,weapon
0.05192218705391173,mir
0.05191403400919178,ste
0.051907229952606555,rolling
0.05189716788792449,town
0.05186653411788209,softball
0.05178143702072622,wise
0.05175905187407612,designation
0.051737124636458034,honest
0.051731753650159,bri
0.051727091049492885,collapse
0.051665631828937214,comfortable
0.05165215613164639,vulnerable
0.051647624987587064,consequence
0.05163632023227825,van
0.05163497671059569,unsuccessful
0.05154632884905122,liberalism
0.05149095027306378,judgment
0.05145461567521875,spacecraft
0.0513161708185611,mation
0.05126285598356948,shower
0.05119582666704311,taught
0.05112190547953807,scales
0.05110298150262585,od
0.05104736311451734,ii
0.05103825394170821,debates
0.05102926564910885,co
0.050992342369469035,mobilized
0.05097409530618942,contacts
0.050920054764411436,manifest
0.05090369331030735,helicopter
0.0508929607118705,plus
0.05086385768230773,depression
0.0508326604709915,capacity
0.05075559218096215,grew
0.05075105757130632,partnerships
0.05072870666040802,okay
0.050700840580385605,advantage
0.05067964361481162,game
0.05060196528123717,missed
0.05052208862470908,effect
0.05051689367451997,invested
0.05049679695568262,coordinate
0.05047050512822754,applicable
0.05046462887893237,sibility
0.05046462887893237,pon
0.05039448960882691,harsh
0.05038737525800112,staggering
0.050378664468341085,accomplishment
0.050267824969293384,breaks
0.05026087369398266,balancing
0.05023659341727039,negotiations
0.050223878791894654,ingredients
0.05020855965493513,sanctions
0.05015339375713193,horror
0.05015153437967915,raised
0.05014238277279584,nified
0.05008955360905801,judgments
0.050084014940967904,discharged
0.05006909999369591,paternal
0.05006909999369591,lla
0.05001687178981454,substance
0.04999445906363895,myra
0.04995272019217854,well
0.04993355862805105,story
0.049909980743085926,destroyer
0.04989139371399251,schedule
0.04988166129085045,why
0.04987684012967247,banished
0.04982351347932357,bisexual
0.049818659616091825,tire
0.04977458557274815,child
0.04977089802729988,alle
0.04977089802729988,soc
0.04975955851171601,announce
0.04972419451818799,vulnerability
0.04971845319592223,mines
0.04971295849313492,nage
0.04967740815156191,appearing
0.049659044238236937,defensive
0.049642465326437575,ora
0.049630530024512565,religion
0.0496110373677019,audience
0.04958616207867227,item
0.049567456953648587,upon
0.04955199829625347,displaced
0.04954780139514136,entrepreneurs
0.04954373194290529,path
0.049528411137128796,immediately
0.0495119298187402,letter
0.0494202128069902,complete
0.049406169139614535,gathered
0.04940551201194295,greatest
0.04940146216046128,sake
0.04939328986242167,odds
0.04938561435035227,airport
0.04938011430578223,ban
0.049328120462686864,preached
0.0492785372337366,jumped
0.04927355171707902,possesses
0.04927074825218086,ony
0.04923783196257673,vable
0.04920661773050611,stern
0.049193994720066345,somewhere
0.04918912553916848,clue
0.04909420046317603,avalanche
0.04906865432327392,maj
0.04902821029415752,impressive
0.04902044015365664,oni
0.04899806386722466,ss
0.04898846674186028,cloud
0.04898846674186028,mushroom
0.04894564151455301,seriously
0.04890876577497962,useless
0.048865051645578125,reflects
0.048833975505857184,relative
0.04881388085235827,seen
0.04880775851875227,app
0.048795269264134356,annoyance
0.048753850358915794,runway
0.04874497550870781,hospitals
0.04873452636562336,hosts
0.04872865739039012,appropriate
0.048716072167951,outlawed
0.048713409171408484,capability
0.04871141797273589,mayor
0.048708115614646455,raising
0.04870696343658322,inform
0.048633251111440234,healthy
0.04850963014315196,pockets
0.04850064900418435,hall
0.04842804753088833,qui
0.048379619658106235,successful
0.048379449905699846,oldest
0.04837217728619464,equipment
0.0483645469231164,partisans
0.04836098341985301,stubborn
0.04834235373722222,maybe
0.04833817271192935,talks
0.048308607179125454,ini
0.0482872138599349,uniform
0.04825268583111848,weary
0.04820259026857724,tric
0.0481422917073801,reliable
0.04814148441690146,paid
0.04810812718016727,praised
0.04809338823266234,congratulations
0.048050586987097514,chemical
0.0480427507458563,step
0.048035665282933855,nobody
0.048003109215613175,cking
0.048003109215613175,fra
0.048002051859654754,serious
0.04794663143509492,magazine
0.047942021588454696,unfortunate
0.04791273777066593,wear
0.04789391397498463,advocated
0.04788000327082669,cardinal
0.04782399356663204,ke
0.04779554948525374,profits
0.047771698960785765,!
0.04768047887658239,loved
0.04767971971242251,couple
0.04765651363204678,shoes
0.04765296173875207,laughter
0.047636487870680755,convincing
0.047630976033487336,anywhere
0.04762120283902733,yes
0.047532037925746784,contrast
0.04749380282771921,mom
0.04748444560065645,called
0.04747697646149785,capable
0.04747312452857951,tutor
0.04745683376316564,chairman
0.04744358243594571,fathers
0.04743958980874333,hartley
0.04740660322214996,familiar
0.04739586710201354,suits
0.04731175962132298,murder
0.04730051080507094,likelihood
0.04726419115903058,satisfied
0.04724263405924772,construct
0.04721884890600657,women
0.04719563649684794,project
0.04717492468216273,points
0.04710406453700908,morning
0.04707705700123754,corporate
0.0470323579795681,ter
0.0470080733917119,based
0.04700634820813231,nts
0.04695931188012405,dismantled
0.04693140891099414,lowers
0.046911738934523904,expressed
0.04688728651614894,making
0.04686443149087882,divorced
0.0468599804297456,represent
0.04683764826162051,refining
0.04683655668809529,sincerely
0.046836537325087524,clock
0.04682868366938147,virus
0.046745689394191825,sw
0.04673261286115857,instance
0.04663778495287263,bronze
0.04662525246021927,definite
0.04661209897548368,glad
0.046580952712751714,ph
0.04655533573014881,sectors
0.04655477717130612,pressed
0.04655273757169977,fr
0.04654600874188851,guise
0.04653454720423619,fort
0.04652720230610207,distributing
0.046526905273113116,exactly
0.04648399583082484,excuse
0.0464697941114143,careers
0.04643004294063807,registered
0.04642489020950886,test
0.046349438250279214,accomplishments
0.04634863158173958,responsibilities
0.04634445596439036,urgency
0.046331018020224185,acquainted
0.04629297867700617,reasons
0.04628762667147056,vivid
0.04627063276002437,almost
0.046216431863611275,sman
0.04619514919892467,instituted
0.04616233097275546,shaping
0.046115385627488084,husband
0.0460426617096731,influences
0.046041696147558486,select
0.04601237526816933,inside
0.04601221997641093,civilized
0.04595831729783225,surgery
0.04595463655145257,condition
0.04594524564292785,authorities
0.0458920673147516,mills
0.045886556378552934,smaller
0.04587831070140869,herself
0.04587831070140869,digit
0.04583717982028546,comes
0.045836793246047385,conducted
0.045836298601092534,soldiers
0.04581153025396314,ful
0.04579277831232664,address
0.04572514589701837,recommendations
0.04571950683770644,yellow
0.04571329767766852,recall
0.04569751283728964,ious
0.045677955707973505,lter
0.04566243346050347,ast
0.045647934566805486,glory
0.04563597009790929,cend
0.0456179480892706,wellness
0.0456179480892706,exam
0.045599953041638185,ction
0.045560351321602105,stolen
0.04554900399832293,advice
0.045538043435205566,paramount
0.045527828985602224,lster
0.04551766778379087,mandatory
0.04550674810050315,bs
0.045474368136132946,ground
0.04544567490779039,divisions
0.04540366963121397,regulations
0.04534844082371001,exploitation
0.04529652338447601,council
0.0452477707204423,sanity
0.04524049701288318,sir
0.04523910173672452,tonight
0.0452346581088398,proud
0.045228110452810714,lack
0.04522323601726959,science
0.04518485347512354,pol
0.045165891330895075,swift
0.045149508031509716,unemployed
0.04513176699378417,states
0.0451139645597313,express
0.045089581089395425,smoking
0.045050430168436656,now
0.04504303295951206,pro
0.04504277916789254,rden
0.04501810465740795,housing
0.045005390948007734,attitudes
0.044970628809588985,yield
0.044942371807379936,elected
0.044927203886111794,brew
0.044898955578808165,income
0.04489510812985814,silence
0.04488123633707465,regards
0.04486391527892202,protector
0.04485363269124995,launch
0.04481481008216243,wits
0.04479161344958288,funds
0.044772814049974824,iss
0.04475203960141473,hotel
0.044741745279266096,deep
0.044741548586929115,reveal
0.04473772488335488,lovely
0.044718372955240115,party
0.04471092139701134,medical
0.04469907964567282,aco
0.044677028345740985,providing
0.044651643131196635,studying
0.04464930469466488,revealed
0.0446487250432954,cooperative
0.04462657416489679,crises
0.044609818124350185,ted
0.044581439129111944,lifting
0.04452395426905943,catastrophic
0.04452310125500458,vehicles
0.04451904372655196,obtained
0.04449071082228827,average
0.04448710311732476,summit
0.04447217660024291,openly
0.044466198455857524,regret
0.04446612132003594,relation
0.0444541462004878,pain
0.04445070593820549,counterparts
0.04442794081674427,response
0.04440884762442176,say
0.04440182233628568,fortunes
