Value,Feature
0.06092035341121679,bowl
0.0608909568691856,ends
0.06088708299715981,betting
0.06085180620876964,framework
0.0608093258133915,substance
0.06079567349217463,user
0.060785573938743925,notably
0.06076978505684225,rejected
0.06071974457284157,deeper
0.060692662809791804,worthy
0.060561681874899825,differences
0.06047757407770473,honor
0.060407493790022825,suspect
0.06037259943385407,dish
0.06030661672872431,worried
0.06027420580504082,playoffs
0.06027052352891097,pleased
0.06021145176583992,mostly
0.059806538490309695,restrictions
0.05970359044821721,treating
0.0596639683423267,nursing
0.05963248595700741,fan
0.05948527612809157,heights
0.05943804790141769,loans
0.059435659561639875,gladly
0.059435659561639875,blow
0.05934350186457455,lots
0.059233519766056224,thoughtful
0.05922031011104197,digits
0.059213851255255474,trust
0.05911980953904484,grandparents
0.05906367443739097,assessed
0.059039665076204784,spite
0.059013417150024595,hear
0.059011631450799185,exchange
0.05892842561682904,fraction
0.058907714988664366,gm
0.058905396142710925,shall
0.05884209308332171,worrying
0.058770156854675265,fights
0.058750752689372,asking
0.05868763686120939,clearly
0.058654368047259875,articles
0.05864484468694498,raised
0.05861169867408942,sides
0.05859363793096214,business
0.05857152316265196,carnage
0.05852498681730788,destruction
0.05849394271716311,sir
0.05848949193709667,move
0.05844955314877272,sq
0.05840392627570332,crime
0.05837691649357635,limo
0.05837574005758546,informed
0.05829507386029465,contribution
0.05826587625476427,brother
0.05826470317750243,negatively
0.05822286123272793,ace
0.05819558990259842,tech
0.05819522452330897,empowered
0.058129336088581646,enjoys
0.05811939295552022,capital
0.058039910166834324,maintaining
0.05801245074283082,collateral
0.05800729927672296,farmland
0.05800625939841122,race
0.0579253264213752,schools
0.0578536854389499,unfortunately
0.05780702450559894,accelerate
0.05774921259089392,years
0.05773311084437525,object
0.05757731788202407,ora
0.05755933752725696,class
0.05747372669062918,oriented
0.057461080590060706,activists
0.057454017784113486,false
0.05733093976944511,dar
0.05725638362978128,theoretically
0.05724206955159337,senator
0.05714379375370102,bike
0.05711465642972431,ort
0.05708536331088988,you
0.05702921150970237,thank
0.056945793984319946,missions
0.05691559824757533,reconciliation
0.05686019365713868,enthusiastic
0.056717936572619254,spaces
0.056642062841407825,design
0.05663651909840112,picking
0.056617098370617895,changed
0.056607024515105187,igen
0.05657422409824886,squeezed
0.05648628021565068,rate
0.056473507154798874,nearly
0.056369247736998127,hemisphere
0.056261273398708456,reflected
0.05625885573529549,rea
0.056229188028844475,proposed
0.05618690906538881,sf
0.05613710964345571,symbol
0.056109281353109684,engagements
0.05607444724079789,attitude
0.05606410565329277,lines
0.056023802968799205,repeat
0.055959010850047085,tam
0.055857672484233734,presidents
0.05579235684984779,journalist
0.055664147988570875,ought
0.05566386419768238,bulk
0.05565801724273034,administrations
0.05553196984070863,20
0.05546476727911152,therefore
0.05542259311322833,win
0.05539200262828625,ided
0.05538409462956391,prominent
0.05533631376356556,engage
0.05533397537225365,ones
0.05523616002685587,prepares
0.05516965910731975,advocated
0.05509441706347317,borders
0.055023941856660985,investment
0.054969541432316416,conveyed
0.05496800670498449,pp
0.054915380014860474,tired
0.05489401627333032,partnership
0.05483597354201417,failure
0.054827172595684294,stem
0.054774263455087055,close
0.05475852624069415,deficit
0.0546975673236564,fear
0.054655507739198285,thinking
0.05462723810567287,hir
0.05444438702546445,travel
0.05441135413639231,fans
0.054404777603678095,find
0.05439917948762845,golf
0.05439090950236381,resolve
0.05428081707170593,hypothetical
0.054249626863420414,savings
0.05421103487520634,goes
0.05407504082000463,defenses
0.05400912483723681,someday
0.053941757002563956,marks
0.05392912395701529,honoring
0.05385730465818727,waited
0.05381044414678495,exists
0.05380630085368974,reward
0.053780055420844484,consumers
0.05376859915250958,victory
0.05362658574283649,disappointment
0.053620825309452814,pictures
0.05359690124798686,seek
0.053579322333208626,old
0.05339915843189111,dealers
0.053349854270048104,insurance
0.0533418444172122,suggestion
0.05329962247274209,remembered
0.05318149536461403,newcomer
0.053171866265424354,canceled
0.05311998827458407,watch
0.0531050557701869,presentation
0.053060471000631444,relief
0.053043658332785466,searching
0.05304294331412963,disagree
0.05303104911256707,seeing
0.05296479894478746,daughters
0.05295204630552347,nched
0.052948284419854164,wide
0.05285852814234091,sitting
0.05276936595161805,preservation
0.05274010833119023,iner
0.05272539934678897,ambitions
0.05272371325899602,assess
0.052719995297244464,definitive
0.0527006845203809,diving
0.05266830967021757,unable
0.05263850433498446,lack
0.052637224228144895,began
0.05254110177672089,attach
0.05236833501216238,ists
0.05224918240297782,middle
0.05223678140212652,remote
0.05220942750876178,produce
0.05218417147082429,elections
0.05217466537915383,titan
0.05207760316251045,assertion
0.052008372159307564,cuts
0.05193420705047691,properly
0.05192144345406758,ministers
0.051814387569113586,professor
0.05179634451591309,ary
0.051793346355456314,settled
0.051768030882682496,sc
0.05173694752949307,demo
0.0516868315058496,always
0.051664394474450225,chemical
0.05165052368372258,launcher
0.0516432446679959,equipment
0.051631836688489016,raising
0.05159870665473807,ype
0.05156492258671307,recent
0.0515483491274367,cta
0.05152821367492165,turn
0.05151421131445591,der
0.05151419740691101,pe
0.05151082738680929,intra
0.051500525534175126,bloc
0.051485887444281314,sudden
0.0514777267025268,naval
0.05147393229719881,districts
0.051414884596576844,philosophical
0.051398703671567646,hurting
0.05134190729435095,catalyst
0.05131797257411404,assume
0.051317117220231315,basic
0.05128395763770001,length
0.05120018583461865,negotiating
0.05119687577122516,answer
0.05119138293280993,vibrant
0.05118291724128003,space
0.05114250338401854,ll
0.05112446120398691,gentlemen
0.051118730202676765,print
0.051083049009343656,hung
0.05107433460946693,imagine
0.051041143005809884,stimulus
0.05102326220865484,productivity
0.05098458865782869,everything
0.05086138308068211,ax
0.05085498898058571,aftermath
0.0508395507823423,sharing
0.050837593032193235,globally
0.05083187148853263,cooperation
0.05076493052776151,man
0.05073751449683981,island
0.050729658720799056,fired
0.050701176900247,killing
0.050645138371695875,swallow
0.050640362666296214,aged
0.05063918727532628,ultimately
0.05047339485132916,capsule
0.05045839461778377,vision
0.05044442350451653,defend
0.050323281072758644,leave
0.050297261068023895,skyscraper
0.05027056114363373,heroism
0.050265062860969024,side
0.05023713114324635,lever
0.05023523043559744,topics
0.050228175096425465,pleasant
0.050208019405228344,frame
0.05017074862266039,stacks
0.05011392627245832,presidency
0.050096172820769856,lived
0.05009077582213872,shaking
0.0500807502667895,questions
0.050045497676747965,currency
0.04996434477761571,quick
0.04995347587887352,must
0.04994281610310733,seventh
0.04994281610310732,sons
0.04990811018039007,overall
0.04989645019648442,knife
0.049822659890668405,openings
0.04973990570117257,invite
0.04973729192584016,liberal
0.049707648032728674,top
0.049686187771006946,second
0.04966014377213718,expand
0.04963482791219177,care
0.049613139616607314,environment
0.049586471401832234,election
0.04957834041295388,concluding
0.049572218465332975,troubles
0.04949480251971943,numbers
0.049472947200563056,elemental
0.04941464098047979,drug
0.049407857067391814,graduate
0.04931261292009327,revival
0.04929953986890683,increasing
0.04927964931886079,bad
0.04926304099752745,contend
0.049182846358588383,stores
0.04911417267624643,buy
0.04908239734364517,replaced
0.04906415186365448,departments
0.04905239409245489,oted
0.049051491069594916,ves
0.04901045567532869,chaos
0.04891175283731188,aircraft
0.048866481682898595,championed
0.04885964381127223,powerful
0.048859635577579635,theory
0.048779692680792,lives
0.04877108144194738,richer
0.04876442400680281,successfully
0.04875781566708648,editorial
0.0487475462222931,thrown
0.048719271995618395,guy
0.04870504509029085,deployment
0.04869680063550205,bought
0.048642200232962396,grandchildren
0.048610194880718785,record
0.048608997732589476,suppliers
0.048608997732589476,boeing
0.04860899773258947,medium
0.04860899773258947,sized
0.04857584229627928,together
0.04857338108218155,providers
0.04855737411390252,exciting
0.04853732260930439,carrying
0.048537322609304386,envisioned
0.048527489640060664,modern
0.04844379268227258,got
0.048433634321266725,rence
0.04841150404226017,enhance
0.048410895431324596,reducing
0.04835793384313113,wondered
0.04834661317325809,streets
0.04829747467086348,arrivals
0.04827301165748449,growing
0.048222533696869144,rode
0.04822055999378879,felt
0.04816393214357932,argued
0.048136185395480896,first
0.048115887433551906,critical
0.04809631156144528,signed
0.04807602427081773,thoroughly
0.04805732448064656,blame
0.04803673515719076,hold
0.0479961494690317,convey
0.04797924550149906,expensive
0.04796502568970969,jobs
0.04795937065465405,differently
0.047950941271597304,chain
0.04789183321270869,erased
0.04783551243532395,assets
0.04780716716009305,deny
0.047781510377039,fascism
0.04776855924196654,sacrifice
0.04770423751742001,ready
0.0476932715741128,governmental
0.04767280214611813,generation
0.047636026741221416,vote
0.04762075828357992,joking
0.04760325089740789,happening
0.04760178211843802,vor
0.047582108984136146,nt
0.04755313440646023,discussion
0.04752919743799727,primaries
0.04739882419881643,economy
0.04738815294522361,dee
0.04737838173348502,ot
0.04737838173348502,camel
0.0473453726359936,slaughter
0.047334238509903995,organizations
0.04733106486596214,upset
0.04731091436849096,lose
0.04730125364425737,osition
0.047253781062031194,voters
0.047253679033209775,ative
0.04721872075834668,uso
0.04721749804548887,haul
0.047216221172891676,invaded
0.04718699993043471,health
0.047146979203208615,causes
0.04710617730556699,transaction
0.04707312128624145,include
0.04706539107479578,poll
0.04704203310957361,obeyed
0.04700641217031146,wax
0.04700351070237531,strategic
0.04698445957828015,plan
0.04696649666301421,audience
0.04693854753521905,pressed
0.04687541058834394,anticipated
0.046867468497934266,solved
0.046852054204468224,wise
0.046844241560575206,ees
0.04676492240308144,fashion
0.04675118352617172,accomplish
0.04672856695636568,depressed
0.04669558836227649,prepared
0.046691869626369335,politics
0.04666096660619965,largely
0.04665836411292772,forward
0.04661296276466502,again
0.046543706141548034,supporting
0.04654203910149234,she
0.04652713441808604,tt
0.04651851734046068,conflict
0.04650294909193279,finally
0.04646431902764434,region
0.04646225881307499,planning
0.04643904727478256,appearances
0.046327942926817155,below
0.046323795564728945,spending
0.04625071502713944,passed
0.04619789134604047,referring
0.04613562545189492,talking
0.04605317987706285,reached
0.04600252319850792,tell
0.045952569584488526,down
0.04591017912148752,listening
0.04582989473650391,little
0.04579665397363988,research
0.045769081538296966,apparatus
0.04571265131251133,excel
0.04568230568971512,agriculture
0.04566981621196186,tion
0.04564162800209283,fortunate
0.04562129304912405,systems
0.04559208722806764,now
0.04558141188716835,limit
0.04557653001339504,exclusion
0.045497053371070975,ling
0.04549586015660362,vern
0.045447176554234955,assessments
0.045398896404670666,utilize
0.04539107444782383,spring
0.04538388799950437,dance
0.04537415601980519,advocating
0.045369783851304746,holder
0.045352000021863355,saying
0.045302020369003264,fulfill
0.045235961258156335,library
0.045225173217095606,shows
0.04520593065239017,unemployment
0.045191081313107756,ct
0.04517635306995895,creation
0.04516854574094732,ins
0.04515415893172021,west
0.04513932002151807,average
0.04509834375556486,municipal
0.04508685897916733,argument
0.04503522709013629,home
0.04502717345330627,voter
0.044996007236479424,ns
0.04496425908837673,volunteer
0.04491729814536147,beyond
0.044914303703763626,rebuild
0.0449043343687514,connect
0.044887672337607834,regard
0.044834186077766215,domestically
0.044822845292554765,say
0.04479432367709854,mun
0.04479025728816029,trends
0.04469779950248666,credentials
0.04469002474715346,olympics
0.04468102898952592,scholars
0.04467654201117255,trillion
0.044664937854693686,boy
0.04466362032040566,harbor
0.04465160078361835,procurement
0.04463799936768459,budget
0.04452067373964658,banned
0.04437433376458,posthumously
0.04436986449187632,praised
0.04434993993932686,alongside
0.04434878076544891,younger
0.04430801501142194,dilemma
0.0443009321991753,smaller
0.0442671090148859,clips
0.04423718534344077,constituents
0.04421256772577285,root
0.04419320398432063,touched
0.0441904842237509,privileges
0.04418868692941595,international
0.0441267345005453,perfect
0.04412466293785212,concerns
0.04406739317317296,riding
0.04399958714012715,penalties
0.043984932512763336,lot
0.04396416399593026,concerned
0.04391114482972985,cardinal
0.04389501451602021,monopoly
0.04384751995533883,stick
0.043840891495126634,percent
0.04383195260553087,good
0.043818135965598984,nailed
0.04378115267060893,impact
0.043755674164739154,represented
0.0437540884618507,retention
0.04374365515862753,serving
0.043727263993660365,easy
0.04372610069102958,women
0.043714825900592724,party
0.04369742805694606,view
0.043620237299230646,tting
0.043598288900309805,young
0.04358185119759571,strains
0.043579696035958085,competitor
0.04353636414299069,en
0.04350286317412843,particularly
0.04346724671533653,grand
0.043458141871805626,off
0.04341633681132478,announced
0.043371344010512694,dogg
0.04333687935227614,mountain
0.043328744518526835,kids
0.04332042257036178,grassroots
0.04330823733568343,seeking
0.04330645826312942,resulted
0.0432683786714819,sorts
0.04321383298383649,x
0.043201606176932916,mutually
0.0431989697761491,steady
0.04314689204134974,establishment
0.043139765414252185,hem
0.043135311592762696,covered
0.04311244466746167,depression
0.04308786867483447,ending
0.043062489993656416,scientists
0.04300790372246096,udi
0.042925761661150155,visited
0.042925004430460656,shoulder
0.04291701233127983,cost
0.04283718594434137,auto
0.04276972935376058,car
0.04274439946088355,parts
0.04273371844022725,bail
0.042649654114779084,credit
0.04264387161176222,abundant
0.042638462798907935,threatening
0.04262523954623862,courts
0.042604516544176824,reforming
0.04257713392920124,humane
0.042494878768064764,thriving
0.042488806864576484,weaken
0.042478921587559636,.
0.04243481229032855,regulations
0.04243228863985853,probably
0.042421255755236385,already
0.042400862422888284,overly
0.04236933608703753,overwhelmingly
0.04235297950195941,areas
0.042332714648736475,sort
0.04232799902993759,control
0.0422670152121895,conservative
0.04226587710508234,participated
0.04226513478183672,but
0.04226073088076451,nad
0.04225782218996307,y
0.04222355223789835,pages
0.042204815008663785,favorite
0.04218492248699918,su
0.0421819865828253,cold
0.04213089360862143,fight
0.042105107989230485,generals
0.042087810139217696,preserving
